#lbt mean perc16 perc84
0.1 0.16634636952862955 0.006126384239860897 0.24058379808250635
0.35 0.40659405490440165 0.32501575146436135 0.5477428036437458
0.6 0.5102679815169772 0.464364382738779 0.6518809600058224
0.8499999999999999 0.5672741924932903 0.5344908392534007 0.711232558342526
1.0999999999999999 0.6193846915962316 0.5952016375971638 0.7604557973651058
1.3499999999999999 0.6519372352440769 0.6169375098592067 0.7907741141385609
1.5999999999999999 0.6810528104114868 0.6625031113510171 0.8118720772948744
1.8499999999999999 0.7004451815929745 0.6844334937077876 0.8272332583894926
2.0999999999999996 0.7171906224015036 0.7105517291989856 0.840955616636387
2.3499999999999996 0.7277895740063881 0.7193969723337476 0.8521623519164482
2.5999999999999996 0.7466024897843122 0.7349237677706769 0.8640864889548643
2.8499999999999996 0.7571532613157472 0.7419964052285437 0.8750930021562268
3.0999999999999996 0.7725055101053826 0.7475989804778025 0.8816763619728143
3.3499999999999996 0.7852422156342357 0.7571098982926492 0.8880848565368286
3.5999999999999996 0.7982809192821793 0.7621538957119911 0.8952537101147212
3.8499999999999996 0.8071365045547689 0.7671110250434386 0.9031539379028506
4.1 0.8163509915825538 0.7720298065681958 0.9058174333395325
4.349999999999999 0.8236900095601026 0.7756108626073046 0.9097003649126112
4.599999999999999 0.8339354849823293 0.7779081341879518 0.9146736991163694
4.849999999999999 0.8423588095517592 0.7790158820203454 0.9251123249912155
5.099999999999999 0.8476988088731866 0.7801261672216524 0.929425931800293
5.349999999999999 0.8549052833483826 0.7980169939900288 0.9319306527694726
5.599999999999999 0.8624189497753268 0.801952526587866 0.937029159969085
5.849999999999999 0.869743767033182 0.8074801511006671 0.9439567237389122
6.099999999999999 0.8774495980406078 0.8111655863028316 0.9514402189927563
6.349999999999999 0.8860259368658989 0.8123071513428062 0.9603984045477981
6.599999999999999 0.8937355392139464 0.8212667250461623 0.9636460068790423
6.849999999999999 0.8990441481911342 0.826302466072474 0.9667513500906912
7.099999999999999 0.9034311073196872 0.8284133406644969 0.970244615453772
7.349999999999999 0.907873436269494 0.8361017761622247 0.9729170130929209
7.599999999999999 0.9133709179374145 0.8389288476746408 0.9755916044167948
7.849999999999999 0.9237555440795059 0.867465348125294 0.9771315530976808
8.1 0.9293503237667283 0.8730780526756542 0.9787447173869734
8.349999999999998 0.9333265275448172 0.8748223070033303 0.9798656903490728
8.599999999999998 0.9371743929053433 0.8837399389092309 0.9826858761676495
8.849999999999998 0.9388891958111077 0.8845686215985112 0.9836879181873186
9.099999999999998 0.9421834758279051 0.8882914757144197 0.9855136091526623
9.349999999999998 0.9446476307388793 0.8961377934533199 0.9874999716573724
9.599999999999998 0.9474806156476139 0.902999343230638 0.988589081935229
9.849999999999998 0.9515414686241915 0.9100025493098686 0.9895319750280135
10.099999999999998 0.9543823845112569 0.9129115112751521 0.9908290063984468
10.349999999999998 0.9584586811348468 0.9223655390919351 0.9916321152692162
10.599999999999998 0.9614355871776722 0.928568495056104 0.9928969865286602
10.849999999999998 0.9648466862792512 0.9378435502684772 0.9943577204574499
11.099999999999998 0.9693430109465949 0.9433254625211476 0.9956905733208975
11.349999999999998 0.9738860928308348 0.9507213070682453 0.9967869764650946
11.599999999999998 0.9792150300606529 0.9733459997016741 0.9974935893310627
11.849999999999998 0.9846325637150634 0.983532076196871 0.998486764089642
12.099999999999998 0.9867338990538529 0.9883414830580481 0.9990473434461562
12.349999999999998 0.9885177282428796 0.9901961667385354 0.9993229511813019
12.599999999999998 0.9905287680689958 0.9940175222406324 0.9997075911982193
12.849999999999998 0.9946358765643365 0.9974072093374867 0.9998492431012421
13.099999999999998 0.9977054825256421 0.9989573313289086 0.9999526695076719
13.349999999999998 0.999299917275028 0.9999364227324014 0.9999890175571696
13.599999999999998 1.0 1.0 1.0
13.849999999999998 1.0 1.0 1.0
