#[Fe/H]mid [Fe/H]median [Fe/H]low [Fe/H]high [Mg/Fe]median [Mg/Fe]low [Mg/Fe]high
-3.25 -3.1753366 0.17346304000000012 0.14044727999999962 -0.22086573 0.18527411000000002 0.3741180011999999
-2.75 -2.6817394500000002 0.18314252600000014 0.1363682060000002 -0.24672103 0.37110326679999994 0.36391655016
-2.25 -2.14974515 0.1841222499999997 0.10632491800000032 -0.14344561 0.31289819799999996 0.23150702624
-1.75 -1.6697158 0.17981748000000009 0.12136162000000006 -0.085814952 0.2804786732 0.21452857279999998
-1.25 -1.1971097 0.1823911840000001 0.14274149999999985 -0.09653485 0.2041943304 0.22934002559999997
-0.75 -0.64628708 0.1718246216 0.10521690400000006 -0.093390167 0.103158059 0.10485357552
-0.25 -0.098710873 0.177225375 0.07403141819999999 0.10988245499999999 0.07405489579999999 0.046143146999999995
0.25 0.169411745 0.1102474946 0.15203866300000002 0.152861525 0.027542593800000015 0.02111233500000001
0.75 0.51432415 0.010044957999999937 0.014397214000000047 0.15399307 0.010465064000000024 0.010539895999999965
