#[Fe/H]mid [Fe/H]median [Fe/H]low [Fe/H]high [Mg/Fe]median [Mg/Fe]low [Mg/Fe]high
-2.75 -2.6965153 0.18126363600000017 0.12327199200000027 -0.26135278 0.342836568 0.38680083272
-2.25 -2.15741935 0.17684028999999946 0.1195819659999997 -0.5217913350000001 0.4145950826 0.6739987777999998
-1.75 -1.66673105 0.19051733000000004 0.11982668600000013 -0.707681 0.32529932000000006 0.46541977599999995
-1.25 -1.1271297 0.1825168800000001 0.09099498000000006 -0.57790864 0.35451661 0.28134322399999995
-0.75 -0.7307401600000001 0.1862115231999999 0.17507481000000003 -0.58853395 0.21056309080000002 0.2388926092
-0.25 -0.06866388 0.0915855524 0.048636444439999996 0.033738466 0.23802963919999998 0.09406539280000001
0.25 0.1314837 0.09107306448000001 0.17608636799999997 0.14522733 0.06486841703999997 0.027841704799999978
0.75 0.5493535 0.038606915200000036 0.07999301199999986 -0.13012183 0.34033531240000003 0.354634254
