#Sample massBin relRateErrLow relRate relRateErrUp
Vol_limited 7.5 2.1497883583631467 5.076812156634336 11.288317272519988
Vol_limited 8.0 2.4184266387226176 4.619452485096948 8.608922683517104
Vol_limited 8.5 4.37781809170298 6.795676269223907 10.511611730705978
Vol_limited 9.0 1.0632712090886731 1.842029521821299 3.1501575881970343
Vol_limited 9.5 0.8184359153794459 1.31158975374082 2.089626199050506
Vol_limited 10.0 1.0 1.0 1.0
Vol_limited 10.5 0.30476186651831005 0.43794106284330103 0.6297486266145678
Vol_limited 11.0 0.25858613746588865 0.3659785691012611 0.5186408233458436
Vol_limited 11.5 0.2963979059725331 0.4849303867788426 0.7874261768936694
